3,114.689
18,108.48
22,93.7653
27,55.7052
33,244.298
36,126.692
37,73.7321
38,69.3303
43,64.8417
49,83.061
52,97.1373
77,80.9469
78,69.2032
79,46.1194
87,108.562
89,110.633
94,78.3705
98,71.525
118,149.882
124,74.4521
138,161.611
140,72.9356
144,187.846
151,65.5462
158,89.327
182,49.972
185,57.6732
193,96.5871
216,84.0204
230,74.9439
237,46.7322
249,81.5932
251,42.7412
263,118.582
266,51.0927
278,79.0021
280,88.4936
285,127.875
294,43.3224
297,94.1676
302,31.1322
320,93.774
325,53.8547
334,84.8586
342,58.4571
343,60.9396
345,51.9048
356,76.0427
373,72.1358
375,39.3384
379,55.7248
380,77.1879
390,62.3936
392,65.1
394,48.0013
398,82.005
404,71.4726
419,50.6964
420,51.379
427,100.44
431,44.4224
437,58.6147
447,58.3715
448,50.3644
455,51.3828
462,41.5005
467,91.9129
469,109.054
470,54.7797
484,62.4285
487,64.2703
491,67.824
497,33.2357
506,98.9785
529,53.3323
533,53.5172
536,51.3238
538,41.1748
542,95.2808
546,95.4099
552,48.899
572,35.4096
573,70.9878
579,60.0771
590,112.363
592,66.9452
605,94.9235
608,46.6435
614,10.4716
631,88.7706
636,180.554
638,76.1786
640,69.5301
643,94.7312
647,89.8184
649,97.8955
656,57.7462
668,84.764
679,55.2727
699,63.2942
704,66.3739
709,78.188
712,38.597
716,61.9754
719,50.7678
723,94.4707
725,88.4521
730,30.2173
736,58.415
739,99.1323
749,45.3495
751,73.3672
753,646.019
758,64.7899
759,186.978
763,47.2021
764,61.2522
766,77.6309
771,92.3363
777,252.604
778,70.4386
780,86.7131
787,93.4245
788,74.9538
794,34.1949
805,147.242
809,87.8867
813,50.2604
822,96.6318
828,88.5828
829,70.7066
830,55.6377
831,62.7736
842,60.9623
848,57.175
849,101.597
858,123.977
864,53.2534
867,101.449
871,46.7025
880,53.8958
882,42.1743
894,25.1716
898,59.5972
900,61.815
903,55.6836
905,51.1131
906,48.491
907,53.2145
918,92.1748
919,69.8082
925,60.177
941,46.0334
968,39.3781
996,89.3265
997,92.2343
1000,84.3407
1012,79.4588
1014,96.5081
1021,92.7286
1026,87.4488
1034,142.639
1044,53.2801
1046,73.7142
1056,62.4517
1061,144.685
1072,56.4078
1077,67.6793
1085,67.0357
1086,93.4804
1103,84.6019
1108,44.5018
1112,116.666
1113,58.3939
1119,62.8622
1132,55.7711
1142,38.2006
1144,96.2909
1150,679.685
1158,64.4702
1160,90.1406
1166,49.3281
1171,45.9977
1182,95.3895
1183,91.824
1190,99.4694
1208,59.3324
1210,48.5145
1223,41.344
1227,94.272
1229,97.1525
1236,49.0294
1246,64.4376
1260,71.7347
1276,75.9467
1278,44.6948
1279,61.1264
1284,49.966
1286,69.4717
1304,283.68
1305,54.3326
1309,79.4727
1327,78.8315
1328,113.984
1337,47.4874
1342,59.4084
1343,58.0798
1347,77.2771
1359,57.1546
1361,105.406
1373,62.2037
1377,63.5662
1385,65.9267
1389,99.0115
1407,73.061
1424,105.008
1426,96.9049
1442,63.9784
1444,95.235
1448,91.4308
1451,72.8615
1462,78.3807
1467,53.6146
1472,51.726
1483,141.475
1485,111.304
1496,56.8446
1512,76.4752
1526,91.8578
1531,86.4196
1533,33.5519
1540,74.1261
1546,78.5954
1562,97.4163
1564,39.5787
1571,48.7726
1573,62.0866
1578,89.6756
1579,87.1693
1580,88.9619
1582,95.8019
1590,59.8347
1591,157.242
1594,89.0822
1600,67.7065
1601,531.142
1602,48.6547
1605,60.8569
1614,57.1389
1621,301.857
1627,40.5004
1636,57.8334
1639,61.5032
1640,45.0056
1646,37.8781
1647,77.9036
1659,99.6206
1661,78.3546
1663,45.9836
1664,101.816
1666,40.2454
1677,59.2352
1680,57.2646
1683,45.9966
1684,112.215
1690,113.995
1711,58.9775
1712,90.5459
1714,82.6358
1719,56.0892
1747,182.654
1751,109.953
1767,43.1436
1784,104.606
1786,25.9158
1792,97.8336
1800,58.6714
1808,44.5454
1821,57.022
1829,94.9461
1842,91.7537
1851,89.8811
1857,80.8793
1861,166.002
1866,124.403
1867,53.9044
1869,98.474
1883,55.0149
1899,81.3059
1900,62.4827
1911,69.8461
1916,93.4999
1918,80.4622
1922,106.608
1937,199.002
1944,41.4693
1964,40.3228
2005,62.6566
2019,91.9863
2026,36.9275
2033,66.8872
2057,105.908
2060,86.6183
2071,205.276
2072,131.328
2079,60.1503
2088,100.728
2106,54.3358
2110,21.6227
2121,37.939
2123,66.0474
2132,41.1531
2134,46.4789
2148,147.716
2184,42.5225
2217,111.082
2218,80.688
2229,59.9736
2240,192.531
2257,70.4697
2259,291.736
2261,91.7846
2264,55.7239
2267,156.024
2271,38.6238
2277,36.3543
2283,135.946
2288,29.6298
2296,81.5756
2315,58.6888
2336,80.6847
2356,75.6946
2357,65.0075
2364,137.499
2381,96.6154
2391,48.3578
2394,89.0607
2405,560.702
2413,79.1553
2414,85.016
2454,49.4899
2463,68.5306
2473,94.393
2496,50.245
2500,51.2091
2501,82.3647
2505,101.154
2512,59.991
2518,48.6436
2522,126.393
2532,44.7072
2553,95.6149
2554,64.6543
2561,136.773
